GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US2601960,2601960,"Amasa CDP, Michigan",149,38,29583,11597,100.0,14.0,29583,11597,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,100.0,14.0,29583,11597,0.0,14.0,-,**,30.9,10.6,26250,17973,42.3,10.0,35208,12245,26.8,10.8,24286,11826,77,26,41563,8510,37.7,14.8,(X),(X),62.3,14.8,(X),(X),76.6,13.1,46250,12646,23.4,13.1,10938,3290,0.0,24.9,-,**,72,25,20833,4148,50.0,19.0,(X),(X),45.8,18.1,(X),(X),4.2,4.6,(X),(X),50.0,19.0,(X),(X),44.4,18.7,(X),(X),5.6,8.4,(X),(X),30.2,(X),(X),(X),31.2,(X),(X),(X),29.2,(X),(X),(X)
1600000US2603000,2603000,"Ann Arbor city, Michigan",47179,680,55990,1259,76.2,0.9,60732,1978,6.4,0.6,39635,8308,0.2,0.1,(X),(X),14.4,0.7,44634,4272,0.0,0.1,-,**,0.4,0.2,(X),(X),2.3,0.4,42214,14332,3.5,0.5,49215,10314,73.4,1.0,61204,1856,17.5,0.9,20038,2861,36.5,0.9,59903,3573,27.6,0.8,88602,5642,18.4,0.7,59658,4225,20521,468,96157,2936,43.5,1.6,95474,4460,56.5,1.6,97050,4597,78.8,1.7,108607,3805,15.2,1.3,42984,4774,5.9,1.1,60224,8118,26658,729,36278,2133,52.3,1.7,33524,1594,37.5,1.7,32414,1692,14.8,1.0,36335,6335,47.7,1.7,40673,2150,28.1,1.5,39675,4913,19.5,1.3,42934,4017,25.2,(X),(X),(X),21.4,(X),(X),(X),27.4,(X),(X),(X)
1600000US2603200,2603200,"Applegate village, Michigan",97,30,36094,11039,99.0,2.4,36250,11984,0.0,20.5,-,**,0.0,20.5,-,**,0.0,20.5,-,**,0.0,20.5,-,**,1.0,2.4,-,**,0.0,20.5,-,**,1.0,2.4,-,**,99.0,2.4,36250,11984,9.3,8.6,(X),(X),25.8,11.2,(X),(X),48.5,12.2,(X),(X),16.5,7.2,(X),(X),64,30,41071,7962,37.5,16.0,30000,17351,62.5,16.0,43750,6579,70.3,15.4,(X),(X),28.1,15.5,(X),(X),1.6,3.0,(X),(X),33,13,25972,3071,51.5,20.1,(X),(X),51.5,20.1,(X),(X),0.0,43.0,(X),(X),48.5,20.1,(X),(X),27.3,19.5,(X),(X),21.2,21.4,(X),(X),22.7,(X),(X),(X),31.3,(X),(X),(X),6.1,(X),(X),(X)
1600000US2603300,2603300,"Arcadia CDP, Michigan",120,23,58125,9885,100.0,17.0,58125,9885,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.0,17.0,-,**,0.8,1.8,-,**,99.2,1.8,57813,9595,2.5,3.1,-,**,15.0,9.4,55000,25663,30.8,11.4,65313,19064,51.7,11.5,56250,11102,79,19,67813,8921,8.9,7.0,81875,66538,91.1,7.0,66667,11772,92.4,8.9,68125,11439,3.8,6.2,-,**,3.8,5.3,-,**,41,15,29583,9446,56.1,20.4,20625,15192,56.1,20.4,20625,15192,0.0,38.5,-,**,43.9,20.4,54167,37381,36.6,20.1,65417,26871,7.3,14.3,-,**,35.0,(X),(X),(X),38.0,(X),(X),(X),29.3,(X),(X),(X)
1600000US2603400,2603400,"Argentine CDP, Michigan",1015,111,67802,8584,98.6,2.2,68405,7304,0.0,2.2,-,**,1.4,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,98.6,2.2,68405,7304,0.0,2.2,-,**,24.9,7.7,61174,20875,53.1,7.5,100875,36714,22.0,4.8,53594,14978,672,90,71724,11697,42.6,7.9,102969,38406,57.4,7.9,67750,10016,81.7,7.9,(X),(X),14.6,7.1,(X),(X),3.7,4.4,(X),(X),343,115,52019,28123,31.5,16.9,38750,35682,23.3,16.3,37778,11141,8.2,7.6,100625,37733,68.5,16.9,60446,15967,56.3,19.4,51442,27027,12.2,13.4,235625,93700,38.1,(X),(X),(X),30.4,(X),(X),(X),53.4,(X),(X),(X)
1600000US2603520,2603520,"Armada village, Michigan",728,79,53393,8494,98.5,1.3,54018,8746,0.5,0.9,-,**,0.0,3.0,-,**,0.3,0.5,-,**,0.0,3.0,-,**,0.7,1.0,-,**,0.0,3.0,-,**,3.4,2.7,48750,23408,95.7,2.9,54375,8919,2.1,2.2,24063,4456,34.9,6.6,65000,19322,36.5,6.3,71042,9081,26.5,6.1,35089,9141,528,65,69423,9495,52.5,8.9,73875,18797,47.5,8.9,67083,12297,74.1,7.9,(X),(X),22.0,7.0,(X),(X),4.0,3.9,(X),(X),200,48,25882,3691,50.0,12.1,24167,2541,50.0,12.1,24167,2541,0.0,10.6,-,**,50.0,12.1,29167,19091,48.0,13.0,27500,17401,2.0,2.7,-,**,26.6,(X),(X),(X),24.8,(X),(X),(X),28.0,(X),(X),(X)
1600000US2603740,2603740,"Ashley village, Michigan",199,37,37813,9332,99.0,1.6,37813,9328,0.5,1.1,-,**,0.0,10.7,-,**,0.0,10.7,-,**,0.0,10.7,-,**,0.5,0.9,-,**,0.0,10.7,-,**,1.5,2.4,-,**,98.0,2.8,36875,8760,6.0,7.7,-,**,26.1,7.7,43750,21028,37.7,9.9,40625,15136,30.2,8.5,41250,8939,114,23,50833,9013,30.7,11.6,30625,28781,69.3,11.6,60625,23764,74.6,12.5,(X),(X),14.9,9.9,(X),(X),10.5,9.6,(X),(X),85,27,27063,3058,65.9,17.5,25658,2133,50.6,17.3,24063,6345,15.3,17.8,-,**,34.1,17.5,43125,16672,30.6,17.0,38750,15288,3.5,4.1,-,**,33.2,(X),(X),(X),31.6,(X),(X),(X),35.3,(X),(X),(X)
1600000US2603880,2603880,"Athens village, Michigan",378,39,48750,7177,96.3,2.5,47059,7834,0.0,5.8,-,**,2.9,2.1,58438,37895,0.8,1.2,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,1.9,1.9,-,**,94.4,3.4,46544,6922,0.8,1.1,-,**,25.7,6.6,54875,10457,50.0,6.6,57969,12418,23.5,5.7,30673,7280,281,38,53558,6552,42.0,8.7,52750,7248,58.0,8.7,56875,15061,76.5,7.3,65341,12725,19.2,6.9,32500,7600,4.3,3.0,51250,18724,97,23,26875,10073,49.5,13.1,(X),(X),49.5,13.1,(X),(X),0.0,20.5,(X),(X),50.5,13.1,(X),(X),41.2,13.0,(X),(X),9.3,7.7,(X),(X),20.1,(X),(X),(X),16.4,(X),(X),(X),30.9,(X),(X),(X)
1600000US2603920,2603920,"Atlanta CDP, Michigan",332,59,24865,8102,100.0,6.5,24865,8102,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,0.0,6.5,-,**,100.0,6.5,24865,8102,2.4,3.3,-,**,21.4,8.1,22708,12041,42.2,11.0,33333,5632,34.0,11.2,22132,11167,170,40,35000,3742,11.8,8.6,(X),(X),88.2,8.6,(X),(X),64.7,17.2,(X),(X),35.3,17.2,(X),(X),0.0,12.4,(X),(X),162,52,17750,6178,61.1,14.6,(X),(X),46.9,15.0,(X),(X),14.2,10.9,(X),(X),38.9,14.6,(X),(X),38.9,14.6,(X),(X),0.0,12.9,(X),(X),31.0,(X),(X),(X),32.9,(X),(X),(X),29.0,(X),(X),(X)
1600000US2604020,2604020,"Attica CDP, Michigan",254,57,35000,15927,100.0,8.5,35000,15927,0.0,8.5,-,**,0.0,8.5,-,**,0.0,8.5,-,**,0.0,8.5,-,**,0.0,8.5,-,**,0.0,8.5,-,**,6.7,10.3,-,**,93.3,10.3,38828,15582,0.0,8.5,(X),(X),20.5,14.0,(X),(X),40.2,15.0,(X),(X),39.4,14.1,(X),(X),209,58,44306,19279,23.9,16.3,71111,67145,76.1,16.3,43194,23470,100.0,10.2,44306,19279,0.0,10.2,-,**,0.0,10.2,-,**,45,25,21250,3231,82.2,25.9,21250,5787,82.2,25.9,21250,5787,0.0,36.7,-,**,17.8,25.9,-,**,17.8,25.9,-,**,0.0,36.7,-,**,44.1,(X),(X),(X),50.2,(X),(X),(X),15.6,(X),(X),(X)
1600000US2604080,2604080,"Auburn city, Michigan",954,99,55921,10350,95.9,3.9,57813,9718,0.0,2.3,-,**,0.0,2.3,-,**,1.0,1.3,126250,100775,0.0,2.3,-,**,0.0,2.3,-,**,3.0,3.5,-,**,1.8,2.6,-,**,94.1,4.7,60298,9543,2.3,1.6,28125,20603,30.2,7.2,66429,11772,39.8,7.3,71765,12246,27.7,6.7,30694,5067,582,93,69022,7723,40.5,9.7,74643,30805,59.5,9.7,65625,11272,72.9,8.3,(X),(X),21.1,8.9,(X),(X),6.0,6.4,(X),(X),372,74,35625,12088,55.6,11.6,(X),(X),50.3,12.0,(X),(X),5.4,6.5,(X),(X),44.4,11.6,(X),(X),28.5,11.0,(X),(X),15.9,10.1,(X),(X),32.3,(X),(X),(X),32.3,(X),(X),(X),32.3,(X),(X),(X)
1600000US2604105,2604105,"Auburn Hills city, Michigan",8988,289,52285,3240,67.9,2.8,52637,3235,15.5,2.3,43214,9819,0.3,0.3,(X),(X),12.5,2.2,75194,17162,0.0,0.2,-,**,1.7,0.9,28348,23867,2.2,0.6,59545,22697,5.8,1.3,52321,7403,64.0,2.8,52485,3676,8.5,1.8,26813,7817,41.1,2.4,58765,5437,32.2,2.1,61096,8699,18.1,1.5,39935,7447,4921,212,62711,5465,42.4,3.4,60452,8098,57.6,3.4,64509,6517,68.6,3.6,74068,4760,26.2,3.5,40667,5465,5.2,1.7,52750,14307,4067,333,38341,3426,50.4,4.1,(X),(X),37.6,4.0,(X),(X),12.8,3.5,(X),(X),49.6,4.1,(X),(X),35.1,3.9,(X),(X),14.5,2.9,(X),(X),35.2,(X),(X),(X),37.8,(X),(X),(X),30.7,(X),(X),(X)
1600000US2604120,2604120,"Au Gres city, Michigan",423,47,26012,3940,98.6,1.7,25893,3906,0.5,0.8,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.9,1.4,-,**,0.5,0.8,-,**,98.6,1.7,25893,3906,3.1,3.7,-,**,18.2,6.0,22375,14529,41.6,7.9,22500,15573,37.1,7.2,27868,3710,210,37,45139,10880,48.6,10.2,36364,18861,51.4,10.2,47143,21644,74.8,10.1,54583,15534,20.0,8.8,20250,5455,5.2,5.8,-,**,213,42,19688,4814,46.9,11.1,(X),(X),39.9,10.8,(X),(X),7.0,7.5,(X),(X),53.1,11.1,(X),(X),49.8,11.3,(X),(X),3.3,3.0,(X),(X),19.9,(X),(X),(X),27.1,(X),(X),(X),12.7,(X),(X),(X)
1600000US2604160,2604160,"Augusta village, Michigan",345,52,43375,9613,95.7,3.2,44250,9624,0.0,6.3,-,**,2.3,2.8,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,2.0,2.3,(X),(X),1.4,2.1,-,**,94.2,3.8,43625,9177,6.1,5.1,(X),(X),30.4,8.1,(X),(X),42.9,8.5,(X),(X),20.6,6.1,(X),(X),220,35,51458,6838,42.3,9.7,43068,7261,57.7,9.7,59583,14866,70.0,9.9,67679,10373,25.0,9.2,24583,13699,5.0,4.7,53125,27159,125,39,22396,17730,48.0,12.6,(X),(X),37.6,10.5,(X),(X),10.4,8.9,(X),(X),52.0,12.6,(X),(X),44.0,13.8,(X),(X),8.0,7.7,(X),(X),18.3,(X),(X),(X),18.2,(X),(X),(X),15.2,(X),(X),(X)
1600000US2604280,2604280,"Au Sable CDP, Michigan",660,81,39231,6549,98.8,1.7,38846,6546,0.0,3.3,-,**,1.2,1.7,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,2.0,2.4,-,**,96.8,3.1,38221,6857,2.9,2.6,25938,9159,18.9,6.1,47019,13234,42.3,7.5,40917,15889,35.9,6.8,29844,6930,374,65,49531,9262,29.7,9.4,47404,5593,70.3,9.4,54250,17719,72.7,8.3,(X),(X),17.6,7.1,(X),(X),9.6,5.3,(X),(X),286,63,28125,7114,50.7,11.8,(X),(X),38.8,10.5,(X),(X),11.9,7.5,(X),(X),49.3,11.8,(X),(X),35.3,11.6,(X),(X),14.0,8.2,(X),(X),22.9,(X),(X),(X),26.2,(X),(X),(X),18.5,(X),(X),(X)
1600000US2604740,2604740,"Bad Axe city, Michigan",1299,98,32765,4736,98.1,1.2,32232,3877,0.0,1.7,-,**,0.0,1.7,-,**,1.9,1.2,108750,27726,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,1.0,1.0,-,**,97.1,1.6,32247,3825,3.5,2.4,(X),(X),26.6,5.1,(X),(X),37.0,5.2,(X),(X),32.9,4.9,(X),(X),788,76,40147,6642,32.9,6.7,24083,8933,67.1,6.7,44708,8886,68.1,7.7,56964,25833,28.8,8.1,22450,6068,3.0,3.1,55833,44287,511,121,20817,5785,54.8,11.0,18382,6009,46.8,11.1,16964,3739,8.0,7.8,31350,7726,45.2,11.0,22875,14078,42.1,11.1,21597,8350,3.1,3.6,-,**,27.1,(X),(X),(X),29.4,(X),(X),(X),20.4,(X),(X),(X)
1600000US2604940,2604940,"Baldwin village, Michigan",441,56,15625,2145,57.1,8.5,16714,1868,34.2,8.7,10721,2656,0.0,5.0,-,**,0.0,5.0,-,**,0.0,5.0,-,**,0.0,5.0,-,**,8.6,5.0,(X),(X),1.8,1.6,38125,27501,55.3,8.6,16643,1830,4.5,3.7,(X),(X),27.2,8.6,(X),(X),39.0,8.0,(X),(X),29.3,6.8,(X),(X),216,45,22333,11832,52.3,14.3,(X),(X),47.7,14.3,(X),(X),43.5,13.4,(X),(X),44.9,16.6,(X),(X),11.6,9.0,(X),(X),225,44,12574,4254,64.0,9.4,(X),(X),62.7,9.4,(X),(X),1.3,1.7,(X),(X),36.0,9.4,(X),(X),30.2,9.5,(X),(X),5.8,6.2,(X),(X),31.5,(X),(X),(X),34.3,(X),(X),(X),28.9,(X),(X),(X)
1600000US2605080,2605080,"Bancroft village, Michigan",216,30,40625,7232,97.7,2.7,42188,8006,0.0,9.9,-,**,1.4,2.0,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.0,9.9,-,**,0.9,1.5,-,**,0.9,1.4,-,**,96.8,2.7,41563,7477,3.7,4.3,(X),(X),42.1,8.7,(X),(X),38.9,7.5,(X),(X),15.3,5.4,(X),(X),175,29,43281,8904,53.1,8.8,37750,17476,46.9,8.8,52500,8780,74.3,10.8,(X),(X),22.3,9.1,(X),(X),3.4,5.0,(X),(X),41,13,33542,4764,48.8,20.6,(X),(X),31.7,17.9,(X),(X),17.1,14.1,(X),(X),51.2,20.6,(X),(X),36.6,19.0,(X),(X),14.6,13.5,(X),(X),31.0,(X),(X),(X),28.6,(X),(X),(X),26.8,(X),(X),(X)
1600000US2605140,2605140,"Bangor city, Michigan",716,70,33258,4205,77.8,5.4,37617,5396,9.1,3.3,18393,13465,0.0,3.1,-,**,1.0,1.7,-,**,0.0,3.1,-,**,8.4,3.7,26786,22504,3.8,2.8,27656,13168,13.1,4.2,26964,6654,75.0,5.0,38242,4521,5.4,3.6,(X),(X),27.5,5.2,(X),(X),43.0,6.6,(X),(X),24.0,4.4,(X),(X),453,60,36250,6847,40.4,8.8,33239,5819,59.6,8.8,40500,9666,62.9,9.0,(X),(X),28.3,9.3,(X),(X),8.8,4.8,(X),(X),263,50,21458,4925,61.2,9.5,(X),(X),50.6,9.6,(X),(X),10.6,8.4,(X),(X),38.8,9.5,(X),(X),30.8,8.6,(X),(X),8.0,5.4,(X),(X),26.7,(X),(X),(X),29.1,(X),(X),(X),19.4,(X),(X),(X)
1600000US2605320,2605320,"Baraga village, Michigan",394,104,28125,5894,77.2,13.9,29444,9620,0.5,0.8,-,**,15.0,10.5,27250,10775,2.0,1.4,27500,21175,0.0,5.5,-,**,0.0,5.5,-,**,5.3,5.2,17083,15724,0.0,5.5,-,**,77.2,13.9,29444,9620,3.6,3.8,(X),(X),23.9,6.8,(X),(X),36.8,5.9,(X),(X),35.8,8.6,(X),(X),236,71,40938,16464,37.3,11.3,38750,21613,62.7,11.3,41500,18231,68.6,8.3,(X),(X),23.3,6.8,(X),(X),8.1,5.7,(X),(X),158,54,15795,1978,72.2,10.6,(X),(X),70.3,10.8,(X),(X),1.9,3.1,(X),(X),27.8,10.6,(X),(X),22.8,8.6,(X),(X),5.1,6.3,(X),(X),37.8,(X),(X),(X),35.6,(X),(X),(X),38.6,(X),(X),(X)
1600000US2605470,2605470,"Barnes Lake-Millers Lake CDP, Michigan",376,95,42763,20217,100.0,5.8,42763,20217,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,100.0,5.8,42763,20217,4.3,6.5,(X),(X),22.1,14.8,(X),(X),30.1,12.0,(X),(X),43.6,14.4,(X),(X),292,93,55530,22227,33.9,16.8,(X),(X),66.1,16.8,(X),(X),74.3,15.6,(X),(X),25.7,15.6,(X),(X),0.0,7.4,(X),(X),84,53,19000,4293,79.8,32.7,20298,6477,60.7,39.9,21250,8789,19.0,28.6,-,**,20.2,32.7,-,**,20.2,32.7,-,**,0.0,23.2,-,**,40.4,(X),(X),(X),36.0,(X),(X),(X),56.0,(X),(X),(X)
1600000US2605500,2605500,"Baroda village, Michigan",392,52,39231,3826,97.2,2.1,39076,4088,0.0,5.6,-,**,0.5,1.1,-,**,1.0,1.1,-,**,0.0,5.6,-,**,0.5,0.8,-,**,0.8,1.1,-,**,2.0,1.9,28750,13830,96.4,2.5,39239,4123,3.6,3.2,37500,19529,33.2,8.1,43571,13700,42.3,6.9,39583,16803,20.9,5.2,22308,7353,217,38,51042,21459,43.8,10.7,39750,20773,56.2,10.7,60833,16228,73.7,9.4,66136,7834,12.9,6.8,18750,9848,13.4,8.2,25179,5733,175,41,34583,8721,49.1,12.9,37000,8022,42.3,13.0,36000,9492,6.9,5.0,48750,16993,50.9,12.9,31250,19066,29.7,10.2,19500,4863,21.1,12.9,56250,49565,23.7,(X),(X),(X),24.0,(X),(X),(X),23.4,(X),(X),(X)
1600000US2605580,2605580,"Barryton village, Michigan",158,24,22857,5240,95.6,7.0,23542,5532,0.0,13.2,-,**,0.6,1.5,-,**,0.6,2.0,-,**,0.0,13.2,-,**,0.0,13.2,-,**,3.2,5.9,-,**,0.0,13.2,-,**,95.6,7.0,23542,5532,3.8,3.7,45000,37925,22.2,8.8,20625,16703,40.5,11.6,17222,15928,33.5,9.0,23542,3821,82,21,30000,14305,37.8,12.9,21875,17469,62.2,12.9,38125,26846,62.2,14.2,(X),(X),28.0,15.6,(X),(X),9.8,13.8,(X),(X),76,19,16389,3920,84.2,8.0,(X),(X),75.0,11.2,(X),(X),9.2,7.3,(X),(X),15.8,8.0,(X),(X),10.5,6.7,(X),(X),5.3,5.2,(X),(X),27.8,(X),(X),(X),34.1,(X),(X),(X),21.1,(X),(X),(X)
1600000US2605660,2605660,"Barton Hills village, Michigan",109,23,"250,000+",***,96.3,4.3,236250,65241,2.8,3.5,-,**,0.0,18.5,-,**,0.9,1.7,-,**,0.0,18.5,-,**,0.0,18.5,-,**,0.0,18.5,-,**,0.0,18.5,-,**,96.3,4.3,236250,65295,0.0,18.5,-,**,8.3,5.5,"250,000+",***,45.9,12.1,"250,000+",***,45.9,11.7,197500,117469,83,20,"250,000+",***,25.3,11.7,"250,000+",***,74.7,11.7,"250,000+",***,92.8,6.9,"250,000+",***,3.6,4.4,-,**,3.6,5.0,-,**,26,13,105000,99302,73.1,25.7,(X),(X),69.2,25.6,(X),(X),3.8,8.7,(X),(X),26.9,25.7,(X),(X),15.4,22.3,(X),(X),11.5,17.0,(X),(X),31.2,(X),(X),(X),27.7,(X),(X),(X),42.3,(X),(X),(X)
1600000US2605880,2605880,"Bath CDP, Michigan",787,92,67903,10575,94.9,3.8,67321,16880,1.5,2.3,-,**,0.9,1.6,-,**,1.0,1.5,-,**,0.0,2.8,-,**,0.4,0.8,-,**,1.3,1.9,-,**,2.9,3.5,54191,52504,92.4,4.4,67775,14514,0.0,2.8,-,**,28.8,6.8,69659,23604,48.5,8.1,69896,8576,22.6,6.2,40982,5977,568,83,69280,5827,46.3,9.3,68438,8051,53.7,9.3,73438,13484,82.6,10.6,69375,15945,11.4,9.1,68447,29832,6.0,5.8,90263,23529,219,67,43239,11732,60.3,16.3,41250,6885,48.9,17.1,38512,8519,11.4,12.5,-,**,39.7,16.3,54306,35665,16.9,12.0,39625,14412,22.8,13.2,101944,34066,15.4,(X),(X),(X),15.0,(X),(X),(X),16.4,(X),(X),(X)
1600000US2605920,2605920,"Battle Creek city, Michigan",20629,428,36882,1634,76.4,1.4,40532,1931,17.8,1.2,23784,4343,0.7,0.4,51542,2686,2.2,0.4,61141,19905,0.1,0.1,-,**,0.5,0.3,26250,18071,2.3,0.7,21045,9158,4.4,0.7,30727,7726,72.9,1.4,41181,2019,4.6,0.9,24063,5668,34.4,1.6,40265,3098,36.3,1.3,45513,3942,24.7,1.2,29244,1632,12198,377,48835,3229,49.1,2.3,38827,4845,50.9,2.3,55727,3624,62.5,2.5,67752,5234,28.8,2.3,22500,2219,8.7,1.4,34151,4040,8431,507,24780,2733,55.2,3.1,21660,1910,49.4,3.3,20843,1853,5.8,1.5,34143,8381,44.8,3.1,29578,4617,38.1,3.2,26102,3056,6.7,1.8,45395,14423,24.9,(X),(X),(X),23.6,(X),(X),(X),25.9,(X),(X),(X)
1600000US2606020,2606020,"Bay City city, Michigan",14139,307,34743,2319,94.1,1.2,35513,2547,2.4,0.8,(X),(X),0.5,0.3,34861,34146,0.3,0.2,113056,83532,0.0,0.2,-,**,0.7,0.4,29231,4545,2.0,0.8,28750,25170,5.3,0.8,37582,7176,90.1,1.3,35206,2572,4.7,0.9,15000,5000,33.7,2.0,42376,5669,39.4,2.0,38623,4171,22.2,1.3,29634,2214,8091,292,44886,3094,47.7,2.3,38323,6883,52.3,2.3,48438,3602,62.7,2.8,57886,2442,28.0,2.9,23333,5224,9.3,2.2,37599,5350,6048,357,24735,2093,52.7,3.4,23911,2588,44.7,3.2,21661,3468,8.1,2.2,35650,9710,47.3,3.4,25330,2839,37.8,3.2,21962,5315,9.4,2.6,46912,18895,35.7,(X),(X),(X),34.7,(X),(X),(X),35.7,(X),(X),(X)
1600000US2606120,2606120,"Bay Port CDP, Michigan",195,33,31250,10798,98.5,2.3,32500,10967,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,0.0,10.9,-,**,1.5,2.3,-,**,0.0,10.9,-,**,0.0,10.9,-,**,98.5,2.3,32500,10967,3.1,3.2,(X),(X),12.3,5.3,(X),(X),54.9,11.8,(X),(X),29.7,10.7,(X),(X),88,25,43333,11735,22.7,12.9,(X),(X),77.3,12.9,(X),(X),83.0,15.1,54583,16075,13.6,14.6,-,**,3.4,6.5,-,**,107,27,16979,5611,49.5,12.1,(X),(X),36.4,11.9,(X),(X),13.1,12.8,(X),(X),50.5,12.1,(X),(X),42.1,13.0,(X),(X),8.4,12.1,(X),(X),22.6,(X),(X),(X),34.1,(X),(X),(X),13.1,(X),(X),(X)
1600000US2606180,2606180,"Bay Shore CDP, Michigan",323,51,33438,12334,94.7,4.0,32159,11840,0.0,6.7,-,**,0.9,1.6,-,**,0.0,6.7,-,**,0.0,6.7,-,**,0.0,6.7,-,**,4.3,3.9,-,**,0.0,6.7,-,**,94.7,4.0,32159,11840,1.9,2.7,-,**,26.3,9.2,31985,13158,40.6,12.8,42039,9867,31.3,10.7,25391,3897,211,52,40329,12651,31.8,11.9,31103,13732,68.2,11.9,42308,12915,63.0,12.6,(X),(X),16.6,9.8,(X),(X),20.4,10.4,(X),(X),112,33,22250,4721,63.4,16.8,(X),(X),50.0,18.1,(X),(X),13.4,11.7,(X),(X),36.6,16.8,(X),(X),36.6,16.8,(X),(X),0.0,18.1,(X),(X),14.6,(X),(X),(X),19.4,(X),(X),(X),5.4,(X),(X),(X)
1600000US2606260,2606260,"Bay View CDP, Michigan",102,56,60000,52347,100.0,19.7,60000,52347,0.0,19.7,-,**,0.0,19.7,-,**,0.0,19.7,-,**,0.0,19.7,-,**,0.0,19.7,-,**,0.0,19.7,-,**,0.0,19.7,-,**,100.0,19.7,60000,52347,0.0,19.7,(X),(X),0.0,19.7,(X),(X),38.2,30.6,(X),(X),61.8,30.6,(X),(X),102,56,60000,52347,8.8,14.2,(X),(X),91.2,14.2,(X),(X),100.0,19.7,(X),(X),0.0,19.7,(X),(X),0.0,19.7,(X),(X),0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,71.6,(X),(X),(X),71.6,(X),(X),(X),-,(X),(X),(X)
